Yes/No siphon,Classification,Latitude,Longitude,Photo
0,Aedes,39.0643,-77.2506,https://data.globe.gov/system/photos/2020/06/20/1708586/original.jpg
0,Aedes,39.0606,-77.2455,https://data.globe.gov/system/photos/2020/06/18/1697029/original.jpg
0,Aedes,39.0613,-77.2463,https://data.globe.gov/system/photos/2020/06/08/1671781/original.jpg
0,Aedes,33.4377,-86.7622,https://data.globe.gov/system/photos/2020/07/08/1745145/original.jpg
0,Aedes,33.4375,-86.7622,https://data.globe.gov/system/photos/2020/07/08/1745150/original.jpg
0,Aedes,33.4376,-86.7622,https://data.globe.gov/system/photos/2020/07/08/1745159/original.jpg
0,Aedes,33.4373,-86.7623,https://data.globe.gov/system/photos/2020/07/08/1745155/original.jpg
0,Culex,33.4374,-86.7622,https://data.globe.gov/system/photos/2020/07/20/1778488/original.jpg
0,Aedes,33.4369,-86.7615,https://data.globe.gov/system/photos/2020/07/20/1799943/original.jpg
0,Aedes,33.4372,-86.7622,https://data.globe.gov/system/photos/2020/07/20/1778478/original.jpg
1,Anopheles,33.437,-86.7621,https://data.globe.gov/system/photos/2020/07/20/1799933/original.jpg
0,Aedes,41.7648,-88.1795,https://data.globe.gov/system/photos/2020/06/30/1741460/original.jpg
1,Anopheles,41.7648,-88.1811,https://data.globe.gov/system/photos/2020/06/16/1696231/original.jpg
1,Anopheles,41.7633,-88.1778,https://data.globe.gov/system/photos/2020/06/16/1696235/original.jpg
0,Culex,38.3325,-82.9626,https://data.globe.gov/system/photos/2020/07/05/1737190/original.jpg
0,Aedes,26.3413,-80.1037,https://data.globe.gov/system/photos/2020/06/23/1709744/original.jpg
1,Anopheles,26.3415,-80.1037,https://data.globe.gov/system/photos/2020/06/16/1692100/original.jpg
0,Aedes,30.3607,-97.8864,https://data.globe.gov/system/photos/2020/07/22/1783145/original.jpg
0,Aedes,29.6492,-95.635,https://data.globe.gov/system/photos/2020/07/08/1786680/original.jpg
0,Aedes,28.6204,-81.178,https://data.globe.gov/system/photos/2020/07/16/1788725/original.jpg
0,Aedes,30.3021,-97.894,https://data.globe.gov/system/photos/2020/06/29/1725023/original.jpg
0,Aedes,30.443,-97.7999,https://data.globe.gov/system/photos/2020/07/11/1752750/original.jpg
0,Aedes,29.48,-98.4704,https://data.globe.gov/system/photos/2020/07/11/1760718/original.jpg
0,Aedes,29.4801,-98.4706,https://data.globe.gov/system/photos/2020/07/19/1783822/original.jpg
0,Aedes,34.1323,-118.0871,https://data.globe.gov/system/photos/2020/07/05/1757627/original.jpg
0,Aedes,9.1515,7.3363,https://data.globe.gov/system/photos/2021/01/23/2096260/original.jpg
1,Anopheles,34.922,-95.7172,https://data.globe.gov/system/photos/2020/07/22/1784210/original.jpg
0,Aedes,39.0259,-99.8726,https://data.globe.gov/system/photos/2020/08/26/1857027/original.jpg
0,Aedes,33.6961,-117.9615,https://data.globe.gov/system/photos/2021/01/21/2094413/original.jpg
1,Anopheles,13.995,9.9972,https://data.globe.gov/system/photos/2020/08/29/1863713/original.jpg
0,Aedes,39.1132,-76.9761,https://data.globe.gov/system/photos/2020/09/29/1931527/original.jpg
0,Aedes,39.0931,-77.1001,https://data.globe.gov/system/photos/2020/10/05/1942467/original.jpg
0,Aedes,39.0931,-77.1001,https://data.globe.gov/system/photos/2020/10/01/1935033/original.jpg
1,Anopheles,7.3917,3.7643,https://data.globe.gov/system/photos/2021/09/04/2406127/original.jpg
1,Anopheles,6.4477,3.4155,https://data.globe.gov/system/photos/2021/07/09/2323538/original.jpg
0,Aedes,5.8807,-0.0992,https://data.globe.gov/system/photos/2021/03/22/2178495/original.jpg
1,Anopheles,5.8809,-0.0968,https://data.globe.gov/system/photos/2021/03/20/2204541/original.jpg
0,Aedes,5.8799,-0.0983,https://data.globe.gov/system/photos/2021/03/20/2204546/original.jpg
1,Anopheles,5.8826,-0.099,https://data.globe.gov/system/photos/2021/03/25/2178477/original.jpg
0,Aedes,5.8834,-0.0986,https://data.globe.gov/system/photos/2021/03/24/2177472/original.jpg
0,Aedes,5.8813,-0.0948,https://data.globe.gov/system/photos/2021/03/20/2204615/original.jpg
0,Aedes,5.8814,-0.0952,https://data.globe.gov/system/photos/2021/03/20/2204617/original.jpg
1,Anopheles,5.8814,-0.0963,https://data.globe.gov/system/photos/2021/03/20/2204619/original.jpg
0,Culex,5.6426,-0.1712,https://data.globe.gov/system/photos/2021/03/31/2204586/original.jpg
0,Culex,5.6429,-0.1705,https://data.globe.gov/system/photos/2021/03/31/2204539/original.jpg
1,Anopheles,5.6413,-0.1702,https://data.globe.gov/system/photos/2021/03/30/2204537/original.jpg
0,Aedes,5.6412,-0.17,https://data.globe.gov/system/photos/2021/03/30/2204535/original.jpg
0,Aedes,5.6444,-0.1687,https://data.globe.gov/system/photos/2021/03/30/2204522/original.jpg
0,Aedes,5.6479,-0.1616,https://data.globe.gov/system/photos/2021/03/30/2204526/original.jpg
0,Aedes,42.0503,-74.0252,https://data.globe.gov/system/photos/2021/04/20/2215131/original.jpg
0,Aedes,42.0501,-74.025,https://data.globe.gov/system/photos/2021/04/20/2215135/original.jpg
0,Culex,39.05567,-77.61151,https://data.globe.gov/system/photos/2021/07/26/2354040/original.jpg
0,Aedes,39.05525,-77.61198,https://data.globe.gov/system/photos/2021/07/26/2354000/original.jpg
0,Aedes,39.05539,-77.61132,https://data.globe.gov/system/photos/2021/07/26/2354016/original.jpg
0,Culex,14.7702,-16.937,https://data.globe.gov/system/photos/2019/10/25/1296240/original.jpg
0,Aedes,14.6841,-17.4622,https://data.globe.gov/system/photos/2019/10/03/1228106/original.jpg
0,Culex,14.684,-17.4613,https://data.globe.gov/system/photos/2019/10/03/1228108/original.jpg
0,Culex,14.6899,-17.4616,https://data.globe.gov/system/photos/2019/10/02/1226982/original.jpg
0,Aedes,14.6896,-17.4612,https://data.globe.gov/system/photos/2019/10/02/1227528/original.jpg
0,Culex,14.6899,-17.4616,https://data.globe.gov/system/photos/2019/10/11/1241100/original.jpg
0,Culex,14.699,-17.4671,https://data.globe.gov/system/photos/2019/10/11/1241108/original.jpg
1,Anopheles,14.6991,-17.4697,https://data.globe.gov/system/photos/2019/10/11/1241133/original.jpg
0,Aedes,14.6992,-17.4682,https://data.globe.gov/system/photos/2019/10/11/1241114/original.jpg
0,Culex,14.7018,-17.4716,https://data.globe.gov/system/photos/2019/10/11/1241140/original.jpg
0,Aedes,14.6897,-17.4601,https://data.globe.gov/system/photos/2019/03/20/1000925/original.jpg
0,Culex,14.6897,-17.4611,https://data.globe.gov/system/photos/2019/01/09/942538/original.jpg
0,Culex,14.6893,-17.4596,https://data.globe.gov/system/photos/2019/01/04/939288/original.jpg
0,Culex,14.7463,-17.4243,https://data.globe.gov/system/photos/2019/03/03/981349/original.jpg
1,Anopheles,14.7383,-17.4324,https://data.globe.gov/system/photos/2019/03/03/981358/original.jpg
0,Aedes,14.7297,-17.4423,https://data.globe.gov/system/photos/2019/03/03/981371/original.jpg
0,Culex,14.7489,-17.4265,https://data.globe.gov/system/photos/2019/03/03/981345/original.jpg
0,Culex,14.7501,-17.4271,https://data.globe.gov/system/photos/2019/03/03/981354/original.jpg
1,Anopheles,14.7318,-17.4333,https://data.globe.gov/system/photos/2019/03/11/991996/original.jpg
0,Aedes,14.7065,-17.4466,https://data.globe.gov/system/photos/2019/03/09/990970/original.jpg
0,Culex,14.6919,-17.449,https://data.globe.gov/system/photos/2019/03/09/990959/original.jpg
1,Anopheles,14.7097,-17.4468,https://data.globe.gov/system/photos/2019/03/09/990976/original.jpg
0,Culex,14.6729,-17.4401,https://data.globe.gov/system/photos/2019/03/09/990885/original.jpg
0,Culex,14.7053,-17.4469,https://data.globe.gov/system/photos/2019/03/09/990965/original.jpg
0,Culex,14.7949,-17.2888,https://data.globe.gov/system/photos/2019/02/10/963416/original.jpg
0,Aedes,14.7437,-17.429,https://data.globe.gov/system/photos/2019/02/23/974239/original.jpg
0,Culex,14.8055,-17.2784,https://data.globe.gov/system/photos/2019/01/31/956652/original.jpg
0,Culex,14.8164,-17.2783,https://data.globe.gov/system/photos/2019/01/31/956702/original.jpg
0,Culex,14.7854,-17.3012,https://data.globe.gov/system/photos/2019/01/31/956670/original.jpg
0,Culex,14.795,-17.2891,https://data.globe.gov/system/photos/2019/01/31/956678/original.jpg
0,Culex,14.7516,-17.427,https://data.globe.gov/system/photos/2019/02/17/967789/original.jpg
0,Culex,14.7429,-17.4294,https://data.globe.gov/system/photos/2019/02/17/967785/original.jpg
0,Culex,14.7448,-17.4276,https://data.globe.gov/system/photos/2019/02/17/967799/original.jpg
0,Aedes,14.6891,-17.4595,https://data.globe.gov/system/photos/2019/02/16/967349/original.jpg
0,Culex,14.7402,-17.4186,https://data.globe.gov/system/photos/2019/02/23/974225/original.jpg
0,Culex,14.7486,-17.4254,https://data.globe.gov/system/photos/2019/02/23/974236/original.jpg
0,Culex,14.7486,-17.4254,https://data.globe.gov/system/photos/2019/02/23/974198/original.jpg
0,Culex,14.7453,-17.4163,https://data.globe.gov/system/photos/2019/01/22/950233/original.jpg
0,Culex,14.7453,-17.4163,https://data.globe.gov/system/photos/2019/01/16/946361/original.jpg
1,Anopheles,14.7956,-17.313,https://data.globe.gov/system/photos/2019/01/15/945706/original.jpg
1,Anopheles,14.7916,-17.302,https://data.globe.gov/system/photos/2019/01/15/945871/original.jpg
0,Aedes,14.6872,-17.4597,https://data.globe.gov/system/photos/2019/01/14/944880/original.jpg
0,Aedes,14.7324,-17.4329,https://data.globe.gov/system/photos/2019/01/22/950214/original.jpg
0,Aedes,14.8129,-17.2779,https://data.globe.gov/system/photos/2019/01/27/952725/original.jpg
0,Culex,14.7291,-17.4412,https://data.globe.gov/system/photos/2019/03/15/996831/original.jpg
1,Anopheles,14.7296,-17.4413,https://data.globe.gov/system/photos/2019/03/15/996785/original.jpg
1,Anopheles,14.6845,-17.4504,https://data.globe.gov/system/photos/2019/03/15/996848/original.jpg
0,Culex,14.7439,-17.4313,https://data.globe.gov/system/photos/2019/03/03/981368/original.jpg
1,Anopheles,14.7304,-17.4424,https://data.globe.gov/system/photos/2019/01/22/950243/original.jpg
0,Culex,14.8146,-16.9823,https://data.globe.gov/system/photos/2019/01/19/948490/original.jpg
0,Culex,14.8146,-16.9823,https://data.globe.gov/system/photos/2018/12/29/936086/original.jpg
0,Aedes,6.5244,2.353,https://data.globe.gov/system/photos/2020/02/07/1478714/original.jpg
0,Culex,34.1487,-118.3571,https://data.globe.gov/system/photos/2019/07/01/1122378/original.jpg
0,Culex,5.5361,-0.2255,https://data.globe.gov/system/photos/2019/03/26/1008227/original.jpg
0,Culex,6.0842,-0.2645,https://data.globe.gov/system/photos/2019/03/25/1007158/original.jpg
0,Culex,5.649,-0.1157,https://data.globe.gov/system/photos/2019/03/26/1008333/original.jpg
1,Anopheles,10.898,0.1833,https://data.globe.gov/system/photos/2019/03/30/1013952/original.jpg
0,Aedes,10.898,0.1833,https://data.globe.gov/system/photos/2019/04/15/1036845/original.jpg
0,Culex,1.4799,35.0127,https://data.globe.gov/system/photos/2019/05/16/1072176/original.jpg
0,Culex,1.4799,35.0127,https://data.globe.gov/system/photos/2019/05/24/1080011/original.jpg
0,Aedes,1.4799,35.0126,https://data.globe.gov/system/photos/2019/05/27/1083057/original.jpg
0,Culex,32.9586,-117.0946,https://data.globe.gov/system/photos/2019/06/21/1109615/original.jpg
0,Culex,12.479,-1.4262,https://data.globe.gov/system/photos/2019/12/14/1417978/original.jpg
0,Culex,36.2768,-94.1732,https://data.globe.gov/system/photos/2019/06/23/1112490/original.jpg
0,Culex,33.0202,-97.1495,https://data.globe.gov/system/photos/2019/07/12/1142913/original.jpg
0,Culex,33.0203,-97.1492,https://data.globe.gov/system/photos/2019/07/31/1152564/original.jpg
1,Anopheles,33.0201,-97.1491,https://data.globe.gov/system/photos/2019/07/21/1143216/original.jpg
0,Aedes,33.0353,-97.1295,https://data.globe.gov/system/photos/2019/07/08/1131638/original.jpg
0,Culex,33.0362,-97.1294,https://data.globe.gov/system/photos/2019/07/08/1131230/original.jpg
0,Aedes,33.0256,-97.1484,https://data.globe.gov/system/photos/2019/07/02/1124124/original.jpg
0,Aedes,33.0201,-97.1495,https://data.globe.gov/system/photos/2019/06/20/1110496/original.jpg
0,Aedes,33.0201,-97.1492,https://data.globe.gov/system/photos/2019/06/20/1108511/original.jpg
0,Culex,33.02,-97.1495,https://data.globe.gov/system/photos/2019/07/24/1145204/original.jpg
1,Anopheles,33.0203,-97.1489,https://data.globe.gov/system/photos/2019/07/24/1145378/original.jpg
0,Culex,33.0203,-97.1494,https://data.globe.gov/system/photos/2019/07/22/1143999/original.jpg
0,Culex,29.9054,-95.677,https://data.globe.gov/system/photos/2019/07/20/1143175/original.jpg
0,Culex,29.903,-95.6765,https://data.globe.gov/system/photos/2019/07/21/1143199/original.jpg
0,Anopheles,29.9031,-95.6743,https://data.globe.gov/system/photos/2019/07/07/1128606/original.jpg
0,Culex,29.9053,-95.6803,https://data.globe.gov/system/photos/2019/07/14/1138193/original.jpg
0,Culex,29.9054,-95.6811,https://data.globe.gov/system/photos/2019/06/29/1121159/original.jpg
0,Culex,29.9031,-95.6771,https://data.globe.gov/system/photos/2019/06/20/1128578/original.jpg
0,Culex,29.9032,-95.6771,https://data.globe.gov/system/photos/2019/06/19/1111982/original.jpg
1,Anopheles,29.9027,-95.6789,https://data.globe.gov/system/photos/2019/07/21/1143183/original.jpg
0,Aedes,29.9029,-95.6792,https://data.globe.gov/system/photos/2019/07/16/1139744/original.jpg
0,Aedes,29.903,-95.6745,https://data.globe.gov/system/photos/2019/07/16/1140295/original.jpg
0,Culex,29.9029,-95.6791,https://data.globe.gov/system/photos/2019/07/16/1139748/original.jpg
0,Aedes,29.9029,-95.6791,https://data.globe.gov/system/photos/2019/07/15/1140291/original.jpg
0,Aedes,29.9041,-95.6793,https://data.globe.gov/system/photos/2019/07/19/1141742/original.jpg
0,Culex,29.6484,-98.3135,https://data.globe.gov/system/photos/2019/06/26/1118859/original.jpg
0,Aedes,16.9337,100.2358,https://data.globe.gov/system/photos/2020/01/17/1493166/original.jpg
0,Aedes,13.8177,100.0204,https://data.globe.gov/system/photos/2019/07/06/1127615/original.jpg
0,Culex,13.5295,102.0774,https://data.globe.gov/system/photos/2019/07/12/1133303/original.jpg
0,Aedes,17,101,https://data.globe.gov/system/photos/2019/07/19/1140790/original.jpg
0,Aedes,17.8965,101.6633,https://data.globe.gov/system/photos/2019/07/19/1140786/original.jpg
0,Aedes,17.8965,101.6633,https://data.globe.gov/system/photos/2019/07/19/1140791/original.jpg
0,Aedes,19.9055,99.8387,https://data.globe.gov/system/photos/2019/07/24/1145102/original.jpg
0,Aedes,19.9047,99.8402,https://data.globe.gov/system/photos/2019/07/24/1145115/original.jpg
1,Anopheles,19.9062,99.8404,https://data.globe.gov/system/photos/2019/07/24/1145106/original.jpg
1,Anopheles,19.9055,99.8387,https://data.globe.gov/system/photos/2019/07/24/1145107/original.jpg
0,Culex,19.9055,99.8387,https://data.globe.gov/system/photos/2019/07/24/1145110/original.jpg
0,Culex,19.9345,99.8393,https://data.globe.gov/system/photos/2019/07/24/1145113/original.jpg
0,Culex,19.9055,99.8387,https://data.globe.gov/system/photos/2019/07/24/1145104/original.jpg
1,Anopheles,14.6893,121.0949,https://data.globe.gov/system/photos/2019/09/26/1219787/original.jpg
0,Aedes,15.1923,120.5343,https://data.globe.gov/system/photos/2019/09/09/1196990/original.jpg
1,Anopheles,15.1923,120.5343,https://data.globe.gov/system/photos/2019/09/09/1197010/original.jpg
0,Aedes,15.1923,120.5343,https://data.globe.gov/system/photos/2019/09/09/1196914/original.jpg
0,Aedes,15.1919,120.5344,https://data.globe.gov/system/photos/2019/09/09/1201649/original.jpg
0,Aedes,15.1923,120.5344,https://data.globe.gov/system/photos/2019/09/09/1196965/original.jpg
0,Aedes,15.1924,120.5344,https://data.globe.gov/system/photos/2019/09/09/1197015/original.jpg
0,Aedes,15.1923,120.5344,https://data.globe.gov/system/photos/2019/09/09/1196980/original.jpg
0,Aedes,15.1923,120.5344,https://data.globe.gov/system/photos/2019/09/09/1196953/original.jpg
0,Aedes,15.143,120.5705,https://data.globe.gov/system/photos/2019/09/09/1197131/original.jpg
1,Anopheles,15.2229,120.5744,https://data.globe.gov/system/photos/2019/09/09/1197189/original.jpg
0,Aedes,15.1923,120.5345,https://data.globe.gov/system/photos/2019/09/09/1196909/original.jpg
0,Aedes,15.1701,120.5371,https://data.globe.gov/system/photos/2019/09/09/1197186/original.jpg
0,Aedes,15.1924,120.5345,https://data.globe.gov/system/photos/2019/09/09/1196916/original.jpg
0,Aedes,15.1921,120.5346,https://data.globe.gov/system/photos/2019/09/09/1196893/original.jpg
0,Aedes,15.1924,120.5348,https://data.globe.gov/system/photos/2019/09/09/1196883/original.jpg
0,Aedes,15.1925,120.5346,https://data.globe.gov/system/photos/2019/09/09/1196923/original.jpg
0,Aedes,15.1922,120.5346,https://data.globe.gov/system/photos/2019/09/09/1196930/original.jpg
0,Aedes,15.1924,120.5345,https://data.globe.gov/system/photos/2019/09/09/1196950/original.jpg
0,Aedes,15.1921,120.5346,https://data.globe.gov/system/photos/2019/09/09/1196888/original.jpg
0,Aedes,15.1197,120.6079,https://data.globe.gov/system/photos/2019/09/09/1197073/original.jpg
0,Aedes,15.154,120.5286,https://data.globe.gov/system/photos/2019/09/10/1198159/original.jpg
0,Aedes,15.1934,120.5343,https://data.globe.gov/system/photos/2019/09/09/1197037/original.jpg
0,Aedes,15.1923,120.5344,https://data.globe.gov/system/photos/2019/09/09/1197000/original.jpg
1,Anopheles,15.1923,120.5344,https://data.globe.gov/system/photos/2019/09/09/1197205/original.jpg
0,Aedes,15.1923,120.5344,https://data.globe.gov/system/photos/2019/09/09/1197008/original.jpg
0,Aedes,15.1923,120.5344,https://data.globe.gov/system/photos/2019/09/09/1196969/original.jpg
1,Anopheles,15.1923,120.5344,https://data.globe.gov/system/photos/2019/09/09/1196826/original.jpg
0,Aedes,15.1927,120.5348,https://data.globe.gov/system/photos/2019/09/08/1197123/original.jpg
0,Aedes,15.1923,120.5343,https://data.globe.gov/system/photos/2019/09/09/1196936/original.jpg
0,Aedes,15.1923,120.5344,https://data.globe.gov/system/photos/2019/09/09/1196962/original.jpg
1,Anopheles,15.1924,120.5344,https://data.globe.gov/system/photos/2019/09/09/1196788/original.jpg
0,Aedes,15.1923,120.5343,https://data.globe.gov/system/photos/2019/09/09/1196996/original.jpg
